x coordinate,y coordinate,z coordinate,Wifi ID,Wifi RSS
178.0,119.0,2.0,84:f1:47:6d:72:cc,-36
178.0,119.0,2.0,84:f1:47:6d:72:cf,-36
178.0,119.0,2.0,84:f1:47:6d:72:cd,-36
178.0,119.0,2.0,84:f1:47:6d:72:ca,-36
178.0,119.0,2.0,84:f1:47:6d:72:c9,-36
178.0,119.0,2.0,84:f1:47:6d:72:c1,-43
178.0,119.0,2.0,bc:ee:7b:31:2c:14,-52
178.0,119.0,2.0,80:cc:9c:9b:8f:5b,-59
178.0,119.0,2.0,80:cc:9c:9b:8f:5d,-63
178.0,119.0,2.0,84:f1:47:6c:28:0b,-64
178.0,119.0,2.0,84:f1:47:6c:28:0d,-64
178.0,119.0,2.0,84:f1:47:6c:28:0e,-64
178.0,119.0,2.0,84:f1:47:6c:28:0c,-65
178.0,119.0,2.0,84:f1:47:6c:1b:00,-71
178.0,119.0,2.0,84:f1:47:6c:1b:03,-71
178.0,119.0,2.0,70:18:a7:11:ea:4c,-71
178.0,119.0,2.0,84:f1:47:6c:1b:02,-72
178.0,119.0,2.0,84:f1:47:6c:1b:04,-72
178.0,119.0,2.0,84:f1:47:6c:1b:01,-72
178.0,119.0,2.0,70:18:a7:11:ea:4d,-72
178.0,119.0,2.0,70:18:a7:11:ea:4e,-72
178.0,119.0,2.0,70:18:a7:11:ea:40,-73
178.0,119.0,2.0,84:f1:47:6c:1b:0d,-74
178.0,119.0,2.0,84:f1:47:6c:1b:0b,-74
178.0,119.0,2.0,84:f1:47:6c:1b:0c,-75
178.0,119.0,2.0,84:f1:47:6c:1b:0e,-76
178.0,119.0,2.0,84:f1:47:6c:28:04,-77
178.0,119.0,2.0,84:f1:47:6c:73:ab,-79
178.0,119.0,2.0,84:f1:47:6c:73:ac,-79
178.0,119.0,2.0,84:f1:47:6c:73:ae,-79
178.0,119.0,2.0,84:f1:47:6c:73:ad,-80
178.0,119.0,2.0,84:f1:47:6c:34:ad,-82
178.0,119.0,2.0,84:f1:47:6c:34:ab,-82
178.0,119.0,2.0,84:f1:47:6c:34:ac,-82
178.0,119.0,2.0,10:c3:7b:d0:a2:20,-82
178.0,119.0,2.0,84:f1:47:6c:73:a4,-83
178.0,119.0,2.0,00:a3:8e:65:26:6e,-83
178.0,119.0,2.0,00:a3:8e:65:26:6d,-84
178.0,119.0,2.0,2c:73:a0:77:2d:a1,-85
178.0,119.0,2.0,2c:73:a0:77:2d:a2,-85
178.0,119.0,2.0,80:02:9c:1a:f2:db,-86
178.0,119.0,2.0,2c:73:a0:77:2d:a3,-86
178.0,119.0,2.0,82:ea:07:a6:77:48,-90
75.0,84.0,2.0,18:8b:45:08:92:4c,-43
75.0,84.0,2.0,18:8b:45:08:92:4d,-44
75.0,84.0,2.0,18:8b:45:08:92:4a,-44
75.0,84.0,2.0,18:8b:45:08:92:4f,-44
75.0,84.0,2.0,18:8b:45:08:92:4b,-46
75.0,84.0,2.0,18:8b:45:08:92:41,-52
75.0,84.0,2.0,18:8b:45:08:92:42,-52
75.0,84.0,2.0,18:8b:45:08:92:44,-52
75.0,84.0,2.0,18:8b:45:08:92:46,-52
75.0,84.0,2.0,18:8b:45:08:92:45,-53
75.0,84.0,2.0,80:02:9c:1a:f2:cf,-56
75.0,84.0,2.0,00:2a:10:4c:ca:e0,-68
75.0,84.0,2.0,00:2a:10:4c:ca:e1,-68
75.0,84.0,2.0,00:2a:10:4c:ca:e2,-68
75.0,84.0,2.0,00:2a:10:4c:ca:e3,-68
75.0,84.0,2.0,84:f1:47:6e:c7:6c,-68
75.0,84.0,2.0,84:f1:47:6e:c7:6b,-69
75.0,84.0,2.0,84:f1:47:6e:c7:6d,-70
75.0,84.0,2.0,00:f8:2c:19:2b:ed,-70
75.0,84.0,2.0,00:f8:2c:19:2b:ec,-70
75.0,84.0,2.0,00:f8:2c:19:2b:ef,-71
75.0,84.0,2.0,00:2a:10:4c:ca:ee,-73
75.0,84.0,2.0,00:2a:10:4c:ca:ed,-73
75.0,84.0,2.0,00:f8:2c:1b:fe:ad,-73
75.0,84.0,2.0,84:5d:d7:de:00:58,-73
75.0,84.0,2.0,00:f8:2c:1b:fe:ac,-74
75.0,84.0,2.0,00:f8:2c:19:2b:ea,-74
75.0,84.0,2.0,00:f8:2c:19:2b:eb,-74
75.0,84.0,2.0,00:f8:2c:1b:fe:aa,-74
75.0,84.0,2.0,00:f8:2c:1b:fe:ab,-74
75.0,84.0,2.0,00:f8:2c:19:2b:e9,-74
75.0,84.0,2.0,00:f8:2c:1b:fe:af,-74
75.0,84.0,2.0,00:f8:2c:1b:fe:ae,-74
75.0,84.0,2.0,00:f8:2c:1b:fb:8c,-74
75.0,84.0,2.0,00:f8:2c:1b:fb:8e,-74
75.0,84.0,2.0,00:f8:2c:1b:fb:8d,-75
75.0,84.0,2.0,00:f8:2c:1b:fe:a5,-77
75.0,84.0,2.0,00:f8:2c:1b:fe:a1,-77
75.0,84.0,2.0,00:f8:2c:1b:fe:a3,-77
75.0,84.0,2.0,00:f8:2c:1b:fe:a4,-77
75.0,84.0,2.0,00:f8:2c:19:2b:e5,-77
75.0,84.0,2.0,58:ef:68:58:76:95,-78
75.0,84.0,2.0,84:f1:47:6e:c7:61,-79
75.0,84.0,2.0,84:f1:47:6e:c7:62,-79
75.0,84.0,2.0,84:f1:47:6e:c7:60,-79
75.0,84.0,2.0,84:f1:47:6e:c7:63,-79
75.0,84.0,2.0,84:f1:47:6e:c7:64,-79
75.0,84.0,2.0,00:f8:2c:19:32:c4,-80
75.0,84.0,2.0,84:5d:d7:de:00:33,-81
75.0,84.0,2.0,00:f8:2c:19:32:c5,-81
75.0,84.0,2.0,84:f1:47:6d:28:8b,-82
75.0,84.0,2.0,84:5d:d7:de:00:28,-83
75.0,84.0,2.0,2c:0b:e9:c6:d0:02,-84
75.0,84.0,2.0,2c:0b:e9:c6:d0:04,-84
75.0,84.0,2.0,84:f1:47:6d:28:8c,-85
75.0,84.0,2.0,84:f1:47:6d:f2:6b,-87
75.0,84.0,2.0,54:8a:ba:dc:14:cb,-87
75.0,84.0,2.0,54:8a:ba:db:60:49,-87
75.0,84.0,2.0,54:8a:ba:dc:14:cc,-88
75.0,84.0,2.0,54:8a:ba:dc:14:ca,-88
75.0,84.0,2.0,54:8a:ba:db:60:4a,-88
75.0,84.0,2.0,54:8a:ba:db:60:4b,-88
75.0,84.0,2.0,54:8a:ba:db:60:4d,-88
75.0,84.0,2.0,54:8a:ba:db:60:4f,-88
75.0,84.0,2.0,84:5d:d7:de:00:01,-89
75.0,84.0,2.0,54:8a:ba:dc:14:cd,-90
182.0,119.0,2.0,bc:ee:7b:31:2c:10,-44
182.0,119.0,2.0,84:f1:47:6d:72:cf,-50
182.0,119.0,2.0,84:f1:47:6d:72:cd,-50
182.0,119.0,2.0,84:f1:47:6d:72:c9,-50
182.0,119.0,2.0,84:f1:47:6d:72:cc,-51
182.0,119.0,2.0,84:f1:47:6d:72:ca,-51
182.0,119.0,2.0,84:f1:47:6d:72:cb,-51
182.0,119.0,2.0,84:f1:47:6d:72:c6,-54
182.0,119.0,2.0,84:f1:47:6d:72:c7,-54
182.0,119.0,2.0,84:f1:47:6d:72:c2,-55
182.0,119.0,2.0,84:f1:47:6d:72:c3,-55
182.0,119.0,2.0,84:f1:47:6d:72:c5,-55
182.0,119.0,2.0,84:f1:47:6d:72:c1,-56
182.0,119.0,2.0,bc:ee:7b:31:2c:14,-57
182.0,119.0,2.0,80:cc:9c:9b:8f:5b,-58
182.0,119.0,2.0,80:cc:9c:9b:8f:5d,-59
182.0,119.0,2.0,84:f1:47:6c:1b:0d,-60
182.0,119.0,2.0,84:f1:47:6c:1b:0e,-60
182.0,119.0,2.0,84:f1:47:6c:1b:0b,-60
182.0,119.0,2.0,84:f1:47:6c:1b:0c,-60
182.0,119.0,2.0,84:f1:47:6c:28:0d,-63
182.0,119.0,2.0,84:f1:47:6c:1b:00,-64
182.0,119.0,2.0,84:f1:47:6c:1b:02,-64
182.0,119.0,2.0,84:f1:47:6c:1b:03,-64
182.0,119.0,2.0,84:f1:47:6c:1b:04,-64
182.0,119.0,2.0,84:f1:47:6c:1b:01,-64
182.0,119.0,2.0,84:f1:47:6c:28:0b,-64
182.0,119.0,2.0,84:f1:47:6c:28:0c,-64
182.0,119.0,2.0,84:f1:47:6c:28:0e,-64
182.0,119.0,2.0,84:f1:47:6c:28:00,-76
182.0,119.0,2.0,84:f1:47:6c:34:a2,-76
182.0,119.0,2.0,70:18:a7:11:ea:40,-77
182.0,119.0,2.0,84:f1:47:6c:28:04,-77
182.0,119.0,2.0,84:f1:47:6c:73:a4,-77
182.0,119.0,2.0,84:f1:47:6c:28:02,-77
182.0,119.0,2.0,84:f1:47:6c:28:01,-77
182.0,119.0,2.0,84:f1:47:6c:28:03,-77
182.0,119.0,2.0,84:f1:47:6c:73:a3,-77
182.0,119.0,2.0,84:f1:47:6c:34:ad,-78
182.0,119.0,2.0,84:f1:47:6c:34:ac,-78
182.0,119.0,2.0,84:f1:47:6c:73:ab,-78
182.0,119.0,2.0,84:f1:47:6c:73:ad,-78
182.0,119.0,2.0,84:f1:47:6c:73:ac,-78
182.0,119.0,2.0,70:18:a7:11:ea:4d,-78
182.0,119.0,2.0,70:18:a7:11:ea:4e,-78
182.0,119.0,2.0,84:f1:47:6c:73:a0,-78
182.0,119.0,2.0,84:f1:47:6c:73:a2,-78
182.0,119.0,2.0,84:f1:47:6c:34:a4,-78
182.0,119.0,2.0,84:f1:47:6c:34:ab,-79
182.0,119.0,2.0,70:18:a7:11:ea:4c,-79
182.0,119.0,2.0,2c:73:a0:77:0d:a1,-79
182.0,119.0,2.0,84:f1:47:6c:73:a1,-79
182.0,119.0,2.0,2c:73:a0:77:0d:a0,-80
182.0,119.0,2.0,2c:73:a0:77:0d:a2,-80
182.0,119.0,2.0,2c:73:a0:77:0d:a3,-80
182.0,119.0,2.0,10:c3:7b:d0:a2:20,-82
182.0,119.0,2.0,2c:73:a0:77:0d:ae,-84
182.0,119.0,2.0,2c:73:a0:77:0d:ad,-84
182.0,119.0,2.0,00:a3:8e:65:26:6e,-88
182.0,119.0,2.0,00:19:be:00:05:50,-88
182.0,119.0,2.0,00:a3:8e:65:26:6d,-90
182.0,119.0,2.0,1c:b7:2c:37:eb:84,-90
186.0,119.0,2.0,84:f1:47:6c:28:0b,-42
186.0,119.0,2.0,84:f1:47:6c:28:0d,-42
186.0,119.0,2.0,84:f1:47:6c:28:0c,-43
186.0,119.0,2.0,84:f1:47:6c:1b:0d,-48
186.0,119.0,2.0,84:f1:47:6c:1b:0e,-48
186.0,119.0,2.0,84:f1:47:6c:1b:0b,-48
186.0,119.0,2.0,84:f1:47:6c:1b:0c,-48
186.0,119.0,2.0,bc:ee:7b:31:2c:10,-55
186.0,119.0,2.0,84:f1:47:6c:1b:02,-55
186.0,119.0,2.0,84:f1:47:6c:1b:03,-55
186.0,119.0,2.0,84:f1:47:6c:1b:04,-55
186.0,119.0,2.0,84:f1:47:6c:1b:00,-56
186.0,119.0,2.0,84:f1:47:6c:28:04,-60
186.0,119.0,2.0,84:f1:47:6c:28:00,-61
186.0,119.0,2.0,84:f1:47:6c:28:02,-61
186.0,119.0,2.0,84:f1:47:6d:72:cc,-62
186.0,119.0,2.0,84:f1:47:6d:72:cd,-62
186.0,119.0,2.0,84:f1:47:6d:72:ca,-62
186.0,119.0,2.0,84:f1:47:6d:72:c9,-62
186.0,119.0,2.0,84:f1:47:6d:72:cb,-62
186.0,119.0,2.0,84:f1:47:6d:72:cf,-63
186.0,119.0,2.0,84:f1:47:6c:34:ab,-70
186.0,119.0,2.0,84:f1:47:6c:34:ac,-70
186.0,119.0,2.0,80:cc:9c:9b:8f:5b,-71
186.0,119.0,2.0,84:f1:47:6c:34:ad,-72
186.0,119.0,2.0,84:f1:47:6c:34:a0,-72
186.0,119.0,2.0,84:f1:47:6c:34:a2,-73
186.0,119.0,2.0,84:f1:47:6c:34:a4,-73
186.0,119.0,2.0,84:f1:47:6c:73:ab,-75
186.0,119.0,2.0,84:f1:47:6c:73:ac,-75
186.0,119.0,2.0,84:f1:47:6c:73:ad,-76
186.0,119.0,2.0,2c:73:a0:77:0d:ae,-79
186.0,119.0,2.0,2c:73:a0:77:0d:ad,-79
186.0,119.0,2.0,84:f1:47:6c:73:a4,-81
186.0,119.0,2.0,2c:73:a0:77:0d:a0,-81
186.0,119.0,2.0,34:f8:e7:c0:c1:03,-81
186.0,119.0,2.0,bc:ee:7b:31:2c:14,-82
186.0,119.0,2.0,84:f1:47:6c:73:a0,-82
186.0,119.0,2.0,84:f1:47:6c:73:a2,-82
186.0,119.0,2.0,34:f8:e7:c0:c1:02,-82
186.0,119.0,2.0,34:f8:e7:c0:c1:00,-82
186.0,119.0,2.0,84:f1:47:6c:73:a1,-83
186.0,119.0,2.0,34:f8:e7:c0:c1:01,-84
186.0,119.0,2.0,84:f1:47:6c:73:a3,-85
186.0,119.0,2.0,1c:b7:2c:37:eb:84,-85
186.0,119.0,2.0,a8:9d:21:96:9d:80,-85
190.0,119.0,2.0,84:f1:47:6c:28:0b,-42
190.0,119.0,2.0,84:f1:47:6c:28:0d,-42
190.0,119.0,2.0,84:f1:47:6c:28:0c,-43
190.0,119.0,2.0,84:f1:47:6c:1b:0d,-48
190.0,119.0,2.0,84:f1:47:6c:1b:0e,-48
190.0,119.0,2.0,84:f1:47:6c:1b:0b,-48
190.0,119.0,2.0,84:f1:47:6c:1b:0c,-48
190.0,119.0,2.0,bc:ee:7b:31:2c:10,-55
190.0,119.0,2.0,84:f1:47:6c:1b:02,-55
190.0,119.0,2.0,84:f1:47:6c:1b:03,-55
190.0,119.0,2.0,84:f1:47:6c:1b:04,-55
190.0,119.0,2.0,84:f1:47:6c:1b:00,-56
190.0,119.0,2.0,84:f1:47:6c:28:04,-60
190.0,119.0,2.0,84:f1:47:6c:28:00,-61
190.0,119.0,2.0,84:f1:47:6c:28:02,-61
190.0,119.0,2.0,84:f1:47:6d:72:cc,-62
190.0,119.0,2.0,84:f1:47:6d:72:cd,-62
190.0,119.0,2.0,84:f1:47:6d:72:ca,-62
190.0,119.0,2.0,84:f1:47:6d:72:c9,-62
190.0,119.0,2.0,84:f1:47:6d:72:cb,-62
190.0,119.0,2.0,84:f1:47:6d:72:cf,-63
190.0,119.0,2.0,84:f1:47:6c:34:ab,-70
190.0,119.0,2.0,84:f1:47:6c:34:ac,-70
190.0,119.0,2.0,80:cc:9c:9b:8f:5b,-71
190.0,119.0,2.0,84:f1:47:6c:34:ad,-72
190.0,119.0,2.0,84:f1:47:6c:34:a0,-72
190.0,119.0,2.0,84:f1:47:6c:34:a2,-73
190.0,119.0,2.0,84:f1:47:6c:34:a4,-73
190.0,119.0,2.0,84:f1:47:6c:73:ab,-75
190.0,119.0,2.0,84:f1:47:6c:73:ac,-75
190.0,119.0,2.0,84:f1:47:6c:73:ad,-76
190.0,119.0,2.0,2c:73:a0:77:0d:ae,-79
190.0,119.0,2.0,2c:73:a0:77:0d:ad,-79
190.0,119.0,2.0,84:f1:47:6c:73:a4,-81
190.0,119.0,2.0,2c:73:a0:77:0d:a0,-81
190.0,119.0,2.0,34:f8:e7:c0:c1:03,-81
190.0,119.0,2.0,bc:ee:7b:31:2c:14,-82
190.0,119.0,2.0,84:f1:47:6c:73:a0,-82
190.0,119.0,2.0,84:f1:47:6c:73:a2,-82
190.0,119.0,2.0,34:f8:e7:c0:c1:02,-82
190.0,119.0,2.0,34:f8:e7:c0:c1:00,-82
190.0,119.0,2.0,84:f1:47:6c:73:a1,-83
190.0,119.0,2.0,34:f8:e7:c0:c1:01,-84
190.0,119.0,2.0,84:f1:47:6c:73:a3,-85
190.0,119.0,2.0,1c:b7:2c:37:eb:84,-85
190.0,119.0,2.0,a8:9d:21:96:9d:80,-85
194.0,119.0,2.0,84:f1:47:6c:28:0b,-42
194.0,119.0,2.0,84:f1:47:6c:28:0d,-42
194.0,119.0,2.0,84:f1:47:6c:28:0c,-43
194.0,119.0,2.0,84:f1:47:6c:1b:0d,-48
194.0,119.0,2.0,84:f1:47:6c:1b:0e,-48
194.0,119.0,2.0,84:f1:47:6c:1b:0b,-48
194.0,119.0,2.0,84:f1:47:6c:1b:0c,-48
194.0,119.0,2.0,bc:ee:7b:31:2c:10,-55
194.0,119.0,2.0,84:f1:47:6c:1b:02,-55
194.0,119.0,2.0,84:f1:47:6c:1b:03,-55
194.0,119.0,2.0,84:f1:47:6c:1b:04,-55
194.0,119.0,2.0,84:f1:47:6c:1b:00,-56
194.0,119.0,2.0,84:f1:47:6c:28:04,-60
194.0,119.0,2.0,84:f1:47:6c:28:00,-61
194.0,119.0,2.0,84:f1:47:6c:28:02,-61
194.0,119.0,2.0,84:f1:47:6d:72:cc,-62
194.0,119.0,2.0,84:f1:47:6d:72:cd,-62
194.0,119.0,2.0,84:f1:47:6d:72:ca,-62
194.0,119.0,2.0,84:f1:47:6d:72:c9,-62
194.0,119.0,2.0,84:f1:47:6d:72:cb,-62
194.0,119.0,2.0,84:f1:47:6d:72:cf,-63
194.0,119.0,2.0,84:f1:47:6c:34:ab,-70
194.0,119.0,2.0,84:f1:47:6c:34:ac,-70
194.0,119.0,2.0,80:cc:9c:9b:8f:5b,-71
194.0,119.0,2.0,84:f1:47:6c:34:ad,-72
194.0,119.0,2.0,84:f1:47:6c:34:a0,-72
194.0,119.0,2.0,84:f1:47:6c:34:a2,-73
194.0,119.0,2.0,84:f1:47:6c:34:a4,-73
194.0,119.0,2.0,84:f1:47:6c:73:ab,-75
194.0,119.0,2.0,84:f1:47:6c:73:ac,-75
194.0,119.0,2.0,84:f1:47:6c:73:ad,-76
194.0,119.0,2.0,2c:73:a0:77:0d:ae,-79
194.0,119.0,2.0,2c:73:a0:77:0d:ad,-79
194.0,119.0,2.0,84:f1:47:6c:73:a4,-81
194.0,119.0,2.0,2c:73:a0:77:0d:a0,-81
194.0,119.0,2.0,34:f8:e7:c0:c1:03,-81
194.0,119.0,2.0,bc:ee:7b:31:2c:14,-82
194.0,119.0,2.0,84:f1:47:6c:73:a0,-82
194.0,119.0,2.0,84:f1:47:6c:73:a2,-82
194.0,119.0,2.0,34:f8:e7:c0:c1:02,-82
194.0,119.0,2.0,34:f8:e7:c0:c1:00,-82
194.0,119.0,2.0,84:f1:47:6c:73:a1,-83
194.0,119.0,2.0,34:f8:e7:c0:c1:01,-84
194.0,119.0,2.0,84:f1:47:6c:73:a3,-85
194.0,119.0,2.0,1c:b7:2c:37:eb:84,-85
194.0,119.0,2.0,a8:9d:21:96:9d:80,-85
198.0,119.0,2.0,2c:73:a0:77:0d:ad,-50
198.0,119.0,2.0,2c:73:a0:77:0d:ae,-50
198.0,119.0,2.0,2c:73:a0:77:0d:a0,-52
198.0,119.0,2.0,84:f1:47:6c:73:a4,-59
198.0,119.0,2.0,84:f1:47:6c:73:a0,-60
198.0,119.0,2.0,84:f1:47:6c:73:a2,-60
198.0,119.0,2.0,84:f1:47:6c:73:ad,-61
198.0,119.0,2.0,84:f1:47:6c:73:ac,-62
198.0,119.0,2.0,84:f1:47:6c:73:ab,-62
198.0,119.0,2.0,84:f1:47:6c:34:a0,-62
198.0,119.0,2.0,84:f1:47:6c:34:a2,-62
198.0,119.0,2.0,84:f1:47:6c:34:a4,-62
198.0,119.0,2.0,84:f1:47:6c:28:0e,-65
198.0,119.0,2.0,84:f1:47:6c:28:0c,-66
198.0,119.0,2.0,84:f1:47:6c:28:0d,-66
198.0,119.0,2.0,84:f1:47:6c:28:0b,-67
198.0,119.0,2.0,84:f1:47:6c:34:ad,-69
198.0,119.0,2.0,84:f1:47:6c:34:ab,-69
198.0,119.0,2.0,84:f1:47:6c:34:ac,-69
198.0,119.0,2.0,84:f1:47:6c:34:ae,-69
198.0,119.0,2.0,bc:ee:7b:31:2c:10,-70
198.0,119.0,2.0,84:f1:47:6c:28:04,-74
198.0,119.0,2.0,84:f1:47:6d:72:cd,-74
198.0,119.0,2.0,84:f1:47:6c:28:02,-75
198.0,119.0,2.0,84:f1:47:6d:72:cf,-75
198.0,119.0,2.0,84:f1:47:6d:72:cc,-75
198.0,119.0,2.0,84:f1:47:6d:72:ca,-75
198.0,119.0,2.0,84:f1:47:6d:72:c9,-75
198.0,119.0,2.0,84:f1:47:6d:72:cb,-75
198.0,119.0,2.0,84:f1:47:6d:72:c8,-76
198.0,119.0,2.0,68:a0:3e:fe:c0:a0,-76
198.0,119.0,2.0,00:19:be:00:05:50,-78
198.0,119.0,2.0,1c:b7:2c:37:eb:84,-78
198.0,119.0,2.0,84:f1:47:6c:1b:0c,-78
198.0,119.0,2.0,84:f1:47:6c:1b:0b,-79
198.0,119.0,2.0,a8:9d:21:96:9d:80,-82
198.0,119.0,2.0,a8:9d:21:96:9d:83,-83
198.0,119.0,2.0,84:f1:47:6c:1b:01,-84
198.0,119.0,2.0,84:f1:47:6c:1b:02,-84
198.0,119.0,2.0,84:f1:47:6c:1b:03,-84
198.0,119.0,2.0,84:f1:47:6c:1b:04,-85
198.0,119.0,2.0,84:f1:47:6c:1b:0d,-85
198.0,119.0,2.0,80:cc:9c:9b:8f:5b,-85
198.0,119.0,2.0,54:8a:ba:dc:3a:ca,-88
198.0,119.0,2.0,54:8a:ba:dc:3a:cc,-90
198.0,119.0,2.0,54:8a:ba:dc:3a:c9,-90
198.0,119.0,2.0,54:8a:ba:dc:3a:cb,-90
198.0,119.0,2.0,54:8a:ba:dc:3a:cf,-90
200.0,118.0,2.0,2c:73:a0:77:0d:ae,-45
200.0,118.0,2.0,2c:73:a0:77:0d:ad,-46
200.0,118.0,2.0,2c:73:a0:77:0d:a0,-54
200.0,118.0,2.0,84:f1:47:6c:73:a0,-62
200.0,118.0,2.0,84:f1:47:6c:73:a2,-62
200.0,118.0,2.0,84:f1:47:6c:73:a4,-62
200.0,118.0,2.0,84:f1:47:6c:73:ac,-66
200.0,118.0,2.0,84:f1:47:6c:73:ad,-66
200.0,118.0,2.0,84:f1:47:6c:73:ab,-67
200.0,118.0,2.0,84:f1:47:6c:34:a2,-73
200.0,118.0,2.0,84:f1:47:6c:34:a4,-73
200.0,118.0,2.0,84:f1:47:6c:34:a0,-74
200.0,118.0,2.0,1c:b7:2c:37:eb:84,-76
200.0,118.0,2.0,84:f1:47:6c:34:ad,-77
200.0,118.0,2.0,84:f1:47:6c:34:ab,-77
200.0,118.0,2.0,84:f1:47:6c:34:ac,-77
200.0,118.0,2.0,84:f1:47:6c:28:0d,-77
200.0,118.0,2.0,84:f1:47:6c:28:0c,-78
200.0,118.0,2.0,84:f1:47:6c:28:0b,-78
200.0,118.0,2.0,68:a0:3e:fe:c0:a0,-81
200.0,118.0,2.0,00:19:be:00:05:50,-83
200.0,118.0,2.0,34:a8:4e:dd:14:83,-83
200.0,118.0,2.0,a8:9d:21:96:9d:81,-83
200.0,118.0,2.0,54:8a:ba:dc:3a:c5,-83
200.0,118.0,2.0,9c:a5:25:23:d0:c5,-84
200.0,118.0,2.0,54:8a:ba:db:60:49,-84
200.0,118.0,2.0,34:a8:4e:dd:14:82,-85
200.0,118.0,2.0,54:8a:ba:dc:3a:c1,-85
200.0,118.0,2.0,54:8a:ba:db:60:4b,-85
200.0,118.0,2.0,54:8a:ba:db:60:4a,-85
200.0,118.0,2.0,34:a8:4e:dd:14:81,-86
200.0,118.0,2.0,54:8a:ba:db:60:4f,-86
200.0,118.0,2.0,54:8a:ba:db:60:4d,-86
200.0,118.0,2.0,54:8a:ba:db:60:4c,-86
200.0,118.0,2.0,54:8a:ba:dc:3a:cb,-90
200.0,118.0,2.0,54:8a:ba:dc:3a:cf,-90
200.0,115.0,2.0,2c:73:a0:77:0d:ad,-36
200.0,115.0,2.0,2c:73:a0:77:0d:ae,-36
200.0,115.0,2.0,2c:73:a0:77:0d:a0,-41
200.0,115.0,2.0,2c:73:a0:77:0d:a3,-41
200.0,115.0,2.0,2c:73:a0:77:0d:a1,-42
200.0,115.0,2.0,2c:73:a0:77:0d:a2,-42
200.0,115.0,2.0,84:f1:47:6c:73:ac,-68
200.0,115.0,2.0,84:f1:47:6c:73:a0,-68
200.0,115.0,2.0,84:f1:47:6c:73:a2,-68
200.0,115.0,2.0,84:f1:47:6c:73:ad,-69
200.0,115.0,2.0,84:f1:47:6c:73:ab,-69
200.0,115.0,2.0,84:f1:47:6c:73:a4,-69
200.0,115.0,2.0,34:a8:4e:dd:14:82,-73
200.0,115.0,2.0,34:a8:4e:dd:14:80,-73
200.0,115.0,2.0,34:a8:4e:dd:14:83,-74
200.0,115.0,2.0,34:a8:4e:dd:14:81,-74
200.0,115.0,2.0,54:8a:ba:dc:3a:c2,-74
200.0,115.0,2.0,54:8a:ba:dc:3a:c1,-75
200.0,115.0,2.0,54:8a:ba:dc:3a:c4,-75
200.0,115.0,2.0,54:8a:ba:dc:3a:c5,-76
200.0,115.0,2.0,54:8a:ba:db:60:49,-76
200.0,115.0,2.0,54:8a:ba:dc:3a:c6,-76
200.0,115.0,2.0,54:8a:ba:db:60:4f,-77
200.0,115.0,2.0,2c:0b:e9:c6:76:e6,-77
200.0,115.0,2.0,54:8a:ba:db:60:4b,-78
200.0,115.0,2.0,54:8a:ba:db:60:4d,-78
200.0,115.0,2.0,54:8a:ba:db:60:4c,-78
200.0,115.0,2.0,2c:0b:e9:c6:76:e2,-78
200.0,115.0,2.0,54:8a:ba:db:60:4a,-79
200.0,115.0,2.0,2c:0b:e9:c6:76:e1,-79
200.0,115.0,2.0,2c:0b:e9:c6:76:e4,-80
200.0,115.0,2.0,2c:0b:e9:c6:76:e5,-81
200.0,115.0,2.0,84:f1:47:6c:34:ad,-82
200.0,115.0,2.0,84:f1:47:6c:34:ab,-82
200.0,115.0,2.0,84:f1:47:6c:34:ac,-82
200.0,115.0,2.0,84:f1:47:6c:28:0b,-82
200.0,115.0,2.0,84:f1:47:6c:34:ae,-82
200.0,115.0,2.0,84:f1:47:6c:28:0c,-83
200.0,115.0,2.0,84:f1:47:6c:28:0d,-83
200.0,115.0,2.0,84:f1:47:6c:28:0e,-83
200.0,115.0,2.0,54:8a:ba:dc:3a:c9,-86
200.0,115.0,2.0,54:8a:ba:dc:3a:cb,-87
200.0,115.0,2.0,54:8a:ba:dc:3a:cf,-87
200.0,115.0,2.0,54:8a:ba:dc:3a:ca,-87
200.0,115.0,2.0,54:8a:ba:dc:3a:cd,-87
200.0,115.0,2.0,1c:b7:2c:37:eb:84,-88
200.0,115.0,2.0,04:f1:69:03:0c:52,-88
200.0,115.0,2.0,54:8a:ba:dc:3a:cc,-88
79.0,84.0,2.0,18:8b:45:08:92:41,-55
79.0,84.0,2.0,18:8b:45:08:92:42,-55
79.0,84.0,2.0,18:8b:45:08:92:44,-55
79.0,84.0,2.0,18:8b:45:08:92:45,-56
79.0,84.0,2.0,80:02:9c:1a:f2:cf,-61
79.0,84.0,2.0,18:8b:45:08:92:4b,-64
79.0,84.0,2.0,18:8b:45:08:92:4f,-64
79.0,84.0,2.0,18:8b:45:08:92:4c,-64
79.0,84.0,2.0,84:f1:47:6d:5b:2b,-64
79.0,84.0,2.0,84:f1:47:6d:5b:2e,-64
79.0,84.0,2.0,84:f1:47:6d:5b:2d,-65
79.0,84.0,2.0,84:f1:47:6d:5b:2c,-65
79.0,84.0,2.0,18:8b:45:08:92:4d,-66
79.0,84.0,2.0,18:8b:45:08:92:4a,-66
79.0,84.0,2.0,00:f8:2c:1b:fb:8d,-71
79.0,84.0,2.0,00:f8:2c:1b:fb:8e,-71
79.0,84.0,2.0,84:5d:d7:de:00:65,-72
79.0,84.0,2.0,00:f8:2c:19:2b:ea,-73
79.0,84.0,2.0,00:f8:2c:19:2b:eb,-73
